danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_genre
0.661,0.746,8,-2.223,0,0.25,0.36,0,0.454,0.678,83.939,303667,rap
0.784,0.896,4,-7.604,0,0.211,0.711,0.0345,0.114,0.747,123.93,183871,edm
0.595,0.804,7,-7.911,0,0.0326,0.0129,0.00002,0.299,0.586,89.846,341533,rock
0.84,0.62,1,-6.91,1,0.129,0.0584,0,0.0988,0.511,98.076,188401,latin
0.69,0.74,8,-5.509,0,0.0741,0.111,0.807,0.0899,0.363,144.935,268138,rap
0.368,0.823,2,-6.245,1,0.0804,0.00234,0.000002,0.174,0.323,128.004,195467,edm
0.918,0.36,5,-9.952,0,0.275,0.029,0,0.0799,0.243,91.959,214040,rap
0.604,0.883,11,-3.821,0,0.047,0.0254,0,0.0813,0.544,90.001,245533,rock
0.896,0.623,2,-8.008,1,0.0571,0.00257,0.000258,0.039,0.585,134.962,267024,pop
0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913,edm
0.453,0.911,2,-3.775,0,0.0382,0.00554,0,0.0627,0.218,137.011,186147,rock
0.644,0.414,2,-10.358,1,0.0341,0.541,0.000133,0.0835,0.651,92.049,213913,pop
0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627,pop
0.735,0.933,1,-2.619,1,0.0398,0.00219,0.000012,0.0331,0.529,125.062,219920,edm
0.732,0.669,5,-4.663,0,0.0345,0.428,0.000004,0.0948,0.381,103.017,172443,latin
0.738,0.783,0,-4.576,1,0.0693,0.055,0,0.125,0.699,176.027,272120,rap
0.521,0.984,10,-4.957,0,0.0817,0.000067,0.018,0.333,0.465,132.039,258773,rock
0.399,0.521,9,-8.817,1,0.0349,0.00221,0.0427,0.0801,0.4,99.091,304653,pop
0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998,latin
0.517,0.717,11,-7.786,1,0.0541,0.425,0.000073,0.164,0.767,136.731,236173,rock
0.658,0.491,10,-13.516,0,0.249,0.812,0.000098,0.333,0.229,110.044,154667,rap
0.751,0.581,9,-7.03,1,0.037,0.048,0.000846,0.889,0.285,94.028,196711,edm
0.601,0.974,6,-5.432,0,0.435,0.0338,0.000005,0.156,0.57,130.032,283739,edm
0.393,0.311,5,-10.275,1,0.0344,0.922,0,0.855,0.384,132.38,269360,latin
0.534,0.589,1,-1.865,1,0.325,0.256,0.00006,0.176,0.632,78.616,209829,pop
0.828,0.609,1,-4.402,1,0.0694,0.0916,0.000001,0.291,0.707,109.725,292593,rap
0.656,0.97,5,-4.048,0,0.0995,0.0159,0.00256,0.0954,0.242,127.005,363307,edm
0.766,0.548,7,-7.834,1,0.0373,0.0263,0.000002,0.21,0.552,122.012,174448,pop
0.755,0.691,9,-11.444,0,0.0563,0.00559,0.0136,0.293,0.839,127.858,148323,latin
0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560,rock
0.673,0.993,2,-4.526,1,0.163,0.0232,0.751,0.454,0.0817,130.027,179077,edm
0.709,0.725,4,-2.658,1,0.0422,0.0371,0.000168,0.0434,0.372,125.924,160000,latin
0.607,0.749,2,-4.497,1,0.0728,0.00641,0.000077,0.234,0.18,121.829,126224,rap
0.721,0.703,6,-6.093,0,0.0392,0.539,0.00016,0.142,0.539,114.019,181899,latin
0.536,0.846,9,-5.988,1,0.0355,0.00003,0.0137,0.103,0.508,112.066,238657,rock
0.546,0.871,10,-5.81,1,0.148,0.139,0.000083,0.104,0.303,189.723,198107,rap
0.742,0.788,1,-9.197,1,0.31,0.00961,0.105,0.0864,0.848,85.835,241573,rap
0.25,0.947,10,-7.933,0,0.0959,0.0139,0.000034,0.975,0.439,183.891,291333,rock
0.832,0.443,0,-8.419,1,0.25,0.785,0.661,0.141,0.416,78.048,125870,latin
0.674,0.31,5,-17.352,1,0.0329,0.293,0.000016,0.108,0.56,155.656,205533,rock
0.667,0.975,11,-5.035,1,0.109,0.0268,0.879,0.158,0.0392,126.012,169535,edm
0.46,0.975,5,-3.901,0,0.133,0.000145,0,0.105,0.217,128.017,234088,rock
0.613,0.923,8,-5.131,1,0.0619,0.000441,0.874,0.0576,0.114,128.016,250915,edm
0.528,0.983,8,-3.133,1,0.146,0.000518,0.000324,0.18,0.141,144.981,223448,edm
0.705,0.885,1,-4.085,0,0.0791,0.167,0.0246,0.896,0.675,97.999,208541,edm
0.411,0.98,3,-5.563,0,0.247,0.00113,0.602,0.394,0.0929,140.03,210000,edm
0.702,0.82,0,-4.904,0,0.0729,0.191,0,0.25,0.736,119.906,171627,latin
0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230,rap
0.801,0.762,7,-5.875,1,0.0475,0.1,0,0.206,0.391,110.014,170635,edm
0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185352,pop
0.569,0.513,7,-19.45,1,0.0362,0.0594,0.219,0.335,0.892,119.943,235080,latin
0.65,0.861,8,-5.824,0,0.0432,0.00118,0.000536,0.116,0.363,127.992,181875,edm
0.557,0.939,11,-3.963,0,0.0649,0.00789,0.00237,0.0909,0.368,126.046,189365,edm
0.678,0.99,3,-5.439,0,0.0425,0.000428,0.88,0.0747,0.235,128.001,168250,edm
0.628,0.603,6,-10.286,1,0.0312,0.178,0.000017,0.0686,0.951,120.782,177933,rock
0.948,0.863,1,-4.361,0,0.17,0.000924,0,0.0565,0.872,99.902,259333,rap
0.722,0.821,1,-3.856,0,0.165,0.073,0,0.631,0.721,127.944,210293,latin
0.839,0.454,10,-9.09,0,0.157,0.359,0,0.0755,0.804,159.987,157500,rap
0.513,0.656,5,-6.146,1,0.0278,0.284,0.0732,0.151,0.716,113.768,167093,rock
0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,213594,rap
0.697,0.761,11,-7.647,0,0.302,0.157,0,0.789,0.666,81.728,211493,rap
0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,212893,rock
0.741,0.719,7,-7.577,0,0.274,0.453,0.000952,0.273,0.275,98.264,171500,rap
0.377,0.471,0,-8.783,0,0.0688,0.823,0,0.619,0.431,155.947,221091,latin
0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740,pop
0.679,0.83,9,-5.461,1,0.0423,0.00772,0.000209,0.102,0.592,113.906,233982,pop
0.795,0.789,8,-5.932,0,0.0373,0.0572,0.000009,0.0735,0.839,95.994,187500,rap
0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,286507,latin
0.866,0.557,7,-6.683,0,0.145,0.238,0.000136,0.0691,0.598,109.043,200225,latin
0.488,0.993,0,-3.799,1,0.0477,0.00158,0.928,0.28,0.237,131.972,155473,edm
0.685,0.939,1,-3.981,1,0.0408,0.0367,0,0.288,0.778,92.023,180429,latin
0.879,0.703,1,-4.219,1,0.0701,0.143,0,0.0569,0.788,94.004,199711,latin
0.579,0.419,0,-10.72,1,0.0346,0.625,0,0.0981,0.673,104.564,165000,latin
0.675,0.849,0,-3.841,1,0.0675,0.0938,0,0.121,0.681,100.111,238667,latin
0.725,0.708,7,-5.876,1,0.0457,0.262,0.81,0.302,0.181,128.075,238827,edm
0.936,0.76,1,-7.873,1,0.282,0.00391,0.000003,0.0394,0.657,128.479,260867,rap
0.792,0.895,1,-3.112,0,0.0589,0.165,0,0.0501,0.794,94.968,201526,latin
0.754,0.754,0,-5.937,0,0.0362,0.0239,0.00576,0.0826,0.523,119.98,204787,edm
0.571,0.875,6,-3.279,1,0.039,0.000247,0.000005,0.106,0.447,92.505,238827,rock
0.515,0.873,10,-3.062,1,0.0389,0.00104,0,0.104,0.434,134.042,220930,pop
0.543,0.823,11,-6.076,0,0.0853,0.000428,0.849,0.0939,0.123,127.952,170630,edm
0.742,0.358,10,-10.254,0,0.114,0.00255,0.228,0.0759,0.668,79.945,133484,rap
0.27,0.535,9,-8.673,0,0.0329,0.0679,0.00225,0.143,0.336,194.625,218373,rock
0.617,0.964,7,-3.396,0,0.04,0.0011,0.488,0.186,0.379,124.99,237947,edm
0.402,0.953,11,-3.253,1,0.0955,0.000045,0.000125,0.345,0.29,152.038,204125,rock
0.638,0.992,5,-1.746,0,0.0468,0.00756,0.361,0.0688,0.302,127.998,153750,edm
0.601,0.809,0,-4.814,1,0.0441,0.00763,0.0757,0.145,0.249,167.96,187147,pop
0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560,latin
0.682,0.842,6,-4.715,1,0.0387,0.0555,0.0263,0.0877,0.175,99.995,238625,edm
0.526,0.818,3,-5.952,1,0.0358,0.0587,0,0.333,0.896,171.957,185098,pop
0.748,0.576,1,-9.138,0,0.0894,0.35,0.000004,0.136,0.408,100.01,231275,latin
0.845,0.722,2,-5.669,1,0.0782,0.102,0.45,0.139,0.481,95.021,197053,edm
0.591,0.959,4,-5.644,0,0.215,0.00583,0.624,0.428,0.346,127.99,186929,edm
0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427,latin
0.548,0.894,7,-5.988,1,0.0349,0.00702,0.000006,0.081,0.8,136.12,259307,rock
0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,260520,pop
0.515,0.842,11,-1.828,0,0.381,0.304,0,0.302,0.673,158.658,109923,latin
0.263,0.871,2,-7.496,1,0.131,0.106,0,0.363,0.622,206.679,278960,rock
0.611,0.543,1,-5.288,0,0.0672,0.329,0,0.281,0.561,174.862,189000,rap
0.824,0.862,9,-5.213,0,0.0403,0.0027,0.000201,0.0917,0.773,128.001,390791,pop
0.823,0.63,7,-3.932,1,0.0797,0.0348,0.000007,0.0964,0.184,100.04,235720,latin
0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,199091,latin
0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,rock
0.652,0.855,2,-4.832,1,0.0441,0.00179,0,0.0404,0.279,134.009,181673,pop
0.295,0.536,2,-9.985,1,0.0404,0.0838,0.000336,0.0761,0.204,82.658,483053,rock
0.563,0.755,0,-13.064,1,0.0733,0.00182,0.000007,0.406,0.557,114.415,229173,rock
0.447,0.388,11,-6.993,1,0.0301,0.928,0.000559,0.109,0.21,95.46,261720,latin
0.553,0.328,9,-10.797,1,0.0341,0.643,0,0.109,0.345,103.472,270960,rock
0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,269000,rock
0.682,0.963,11,-4.046,1,0.057,0.0186,0.0719,0.344,0.71,118.937,345800,latin
0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,205440,edm
0.586,0.853,1,-2.798,1,0.0498,0.00708,0.00311,0.401,0.467,128.054,188200,edm
0.63,0.526,7,-9.121,1,0.0389,0.316,0.00538,0.0747,0.61,145.271,215333,pop
0.858,0.795,4,-5.814,1,0.0937,0.0175,0.000122,0.0518,0.706,100.008,277680,rap
0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160,pop
0.398,0.906,6,-3.521,0,0.0538,0.00677,0.0111,0.372,0.266,127.97,214766,edm
0.512,0.963,3,-2.726,1,0.0583,0.000917,0,0.308,0.72,135.027,216600,pop
0.826,0.89,0,-4.671,0,0.163,0.0067,0.00046,0.0659,0.558,124.056,182903,edm
0.734,0.69,1,-8.23,0,0.0351,0.0002,0.000012,0.0951,0.668,101.998,365360,rap
0.788,0.477,4,-7.348,1,0.0434,0.549,0,0.349,0.86,94.983,213027,latin
0.792,0.781,6,-5.77,0,0.0379,0.105,0.000379,0.0713,0.632,122.013,198048,latin
0.461,0.735,4,-5.722,0,0.138,0.0559,0.000008,0.689,0.59,126.765,204251,latin
0.257,0.473,6,-9.873,1,0.0331,0.000872,0.367,0.32,0.452,173.75,320707,rock
0.62,0.866,6,-5.97,0,0.0353,0.00482,0.018,0.34,0.0772,121.963,242582,edm
0.698,0.476,0,-7.459,1,0.0417,0.185,0.238,0.0542,0.181,124.986,283638,latin
0.675,0.601,11,-4.733,0,0.116,0.00372,0,0.0458,0.931,127.938,201040,latin
0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,210627,edm
0.908,0.557,8,-4.243,0,0.107,0.242,0,0.0709,0.897,90.032,230133,rap
0.697,0.856,0,-6.026,1,0.0296,0.0637,0.00422,0.0945,0.808,125.111,269280,pop
0.839,0.563,2,-7.023,1,0.162,0.279,0,0.111,0.136,140.036,137143,rap
0.766,0.709,9,-6.471,0,0.123,0.204,0.000014,0.126,0.506,128.07,211853,pop
0.371,0.694,4,-5.598,0,0.0401,0.015,0,0.21,0.308,119.991,189867,edm
0.687,0.449,2,-10.061,1,0.154,0.109,0,0.282,0.229,142.048,199437,rap
0.648,0.54,7,-7.129,1,0.0539,0.351,0.759,0.0951,0.249,154.021,138759,rap
0.814,0.665,9,-7.87,1,0.173,0.351,0.00172,0.108,0.326,126.027,265356,rap
0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320,rock
0.712,0.829,1,-4.707,0,0.141,0.0149,0,0.122,0.593,173.953,332301,rap
0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,256933,rock
0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,230635,edm
0.584,0.756,0,-5.386,1,0.0498,0.138,0.000015,0.173,0.722,87.989,206667,pop
0.315,0.428,5,-11.558,1,0.036,0.00987,0.000027,0.144,0.449,177.105,287693,rock
0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307,pop
0.826,0.927,2,-3.643,1,0.0308,0.0572,0.000018,0.107,0.932,130.024,254151,latin
0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,207133,pop
0.423,0.845,11,-3.509,0,0.0559,0.143,0.000005,0.213,0.317,116.602,278973,rock
0.717,0.818,8,-4.549,0,0.0483,0.231,0.0374,0.239,0.926,119.048,178487,edm
0.636,0.805,9,-4.594,1,0.327,0.0161,0,0.0793,0.908,92.958,196552,latin
0.838,0.71,7,-5.835,0,0.0862,0.126,0.000001,0.0589,0.638,159.919,210000,latin
0.936,0.666,1,-4.607,1,0.0649,0.112,0.000004,0.0492,0.231,135.06,228101,rap
0.615,0.868,2,-3.606,1,0.07,0.00131,0.000002,0.671,0.475,108.017,189387,latin
0.895,0.694,9,-4.384,1,0.275,0.176,0,0.292,0.632,93.944,230000,rap
0.519,0.742,3,-3.554,1,0.061,0.315,0.000084,0.0836,0.246,127.971,255117,pop
0.677,0.698,3,-5.793,0,0.352,0.0935,0,0.0511,0.83,78.443,288573,rap
0.44,0.635,11,-6.385,1,0.0326,0.129,0,0.121,0.327,128.133,207095,pop
0.679,0.568,11,-7.564,0,0.106,0.4,0.000036,0.0732,0.712,188.066,191187,latin
0.647,0.596,1,-6.991,0,0.038,0.0168,0.801,0.132,0.173,125.038,238840,pop
0.697,0.506,8,-4.863,1,0.0325,0.0792,0,0.0893,0.516,100.002,211364,edm
0.817,0.854,6,-4.744,0,0.117,0.117,0.000011,0.0413,0.622,102,198280,pop
0.166,0.427,7,-11.818,0,0.0335,0.0364,0.124,0.0825,0.0623,174.859,368027,rock
0.829,0.484,9,-11.038,1,0.337,0.201,0,0.142,0.384,93.539,309173,rap
0.69,0.851,3,-4.005,0,0.0457,0.000923,0,0.0757,0.896,124.952,211427,pop
0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,262173,latin
0.86,0.63,7,-5.837,1,0.155,0.0532,0.000708,0.656,0.596,90.028,195667,latin
0.58,0.98,4,-5.101,0,0.296,0.00318,0.565,0.0713,0.224,122.048,334315,edm
0.386,0.594,1,-6.186,1,0.0565,0.0254,0.000003,0.0873,0.187,113.843,271520,pop
0.61,0.841,7,-4.579,0,0.0692,0.056,0.00001,0.118,0.431,126.889,198187,latin
0.485,0.321,6,-11.356,1,0.0307,0.275,0.00786,0.153,0.0734,119.902,205379,latin
0.675,0.868,1,-6.36,1,0.0392,0.00107,0.715,0.374,0.0376,128.007,304229,edm
0.714,0.663,8,-5.799,1,0.0694,0.145,0,0.264,0.64,95.497,206073,pop
0.63,0.357,5,-9.392,0,0.026,0.0999,0,0.128,0.683,104.965,245200,rock
0.489,0.718,6,-5.989,1,0.11,0.0122,0,0.0546,0.0568,207.986,126960,rap
0.681,0.454,7,-10.052,1,0.0739,0.197,0.000003,0.106,0.12,139.923,441504,rap
0.834,0.456,0,-11.683,1,0.369,0.365,0,0.132,0.704,97.655,213677,rap
0.575,0.679,1,-4.442,1,0.0432,0.547,0,0.34,0.204,169.886,163340,pop
0.604,0.45,9,-6.564,0,0.0354,0.651,0,0.0934,0.531,100.347,322027,pop
0.9,0.491,1,-8.579,0,0.248,0.0484,0,0.255,0.578,129.979,181846,rap
0.736,0.698,11,-5.819,1,0.0339,0.00315,0.574,0.21,0.643,120.056,168000,edm
0.676,0.551,7,-8.004,0,0.0629,0.476,0,0.149,0.565,91.039,166700,edm
0.828,0.666,9,-7.454,1,0.152,0.457,0,0.0834,0.44,91.961,212533,latin
0.508,0.923,8,-3.258,1,0.0392,0.000369,0.00171,0.0948,0.689,85.526,239760,rock
0.731,0.516,6,-7.324,0,0.0385,0.0431,0.000002,0.519,0.724,120.015,159500,latin
0.558,0.743,0,-7.833,0,0.0565,0.0216,0.000545,0.134,0.201,127.846,224816,edm
0.746,0.915,8,-2.677,1,0.0502,0.138,0.094,0.122,0.939,124.032,242103,latin
0.562,0.792,2,-3.679,0,0.0399,0.582,0,0.217,0.494,101.519,271773,rock
0.652,0.822,3,-4.579,0,0.0415,0.00185,0.103,0.0635,0.101,127.996,273833,edm
0.743,0.8,9,-6.037,0,0.0559,0.0296,0.113,0.0715,0.345,117.023,274793,latin
0.678,0.944,8,-2.339,0,0.0681,0.0158,0.00874,0.18,0.518,129.929,214154,edm
0.723,0.794,11,-7.136,0,0.0365,0.413,0.113,0.0928,0.589,120.007,191573,pop
0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,260773,pop
0.664,0.88,2,-5.009,0,0.0326,0.465,0.000016,0.0591,0.895,133.898,210760,rock
0.594,0.857,0,-6.441,1,0.0423,0.126,0.729,0.111,0.0581,102.882,195449,rap
0.291,0.831,0,-8.25,1,0.043,0.0247,0.00028,0.59,0.627,156.275,123267,rock
0.604,0.436,2,-8.32,1,0.188,0.0544,0.000242,0.162,0.239,107.978,361280,rap
0.228,0.329,9,-10.295,0,0.0595,0.651,0,0.968,0.142,79.349,261493,latin
0.555,0.834,7,-5.895,0,0.0397,0.0898,0.000044,0.094,0.475,169.955,172235,pop
0.166,0.831,9,-8.469,1,0.0894,0.000606,0.846,0.811,0.281,167.518,269787,rock
0.431,0.85,6,-4.803,1,0.0643,0.000107,0.000128,0.181,0.585,141.979,268813,rock
0.659,0.436,2,-9.441,1,0.0513,0.216,0.00191,0.064,0.352,139.951,215423,rock
0.643,0.732,5,-6.762,0,0.0294,0.00681,0.000046,0.0606,0.181,102.979,224272,pop
0.717,0.876,11,-6.463,0,0.132,0.00253,0.00015,0.439,0.669,144.919,256427,rap
0.329,0.565,0,-13.103,1,0.0335,0.0614,0.00002,0.126,0.166,108.875,211067,rock
0.593,0.891,2,-5.41,1,0.292,0.00685,0.000169,0.0536,0.309,127.93,162466,edm
0.843,0.671,2,-6.672,1,0.286,0.346,0,0.111,0.745,101.942,155608,rap
0.66,0.786,2,-4.757,1,0.17,0.209,0,0.112,0.846,177.833,228200,latin
0.833,0.539,11,-7.399,0,0.178,0.163,0.000002,0.101,0.385,99.947,149520,rap
0.487,0.79,0,-4.299,1,0.0389,0.00329,0.000542,0.447,0.24,103.503,222384,pop
0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707,edm
0.676,0.692,0,-6.683,0,0.249,0.216,0.000009,0.141,0.111,125.966,179125,edm
0.511,0.882,7,-2.62,1,0.0717,0.171,0,0.158,0.362,107.928,254852,edm
0.845,0.552,8,-6.296,1,0.0658,0.0514,0,0.127,0.705,120.017,168000,pop
0.583,0.467,4,-10.291,1,0.04,0.629,0.00591,0.302,0.439,160.069,164000,latin
0.357,0.653,9,-5.554,1,0.0654,0.0828,0,0.0844,0.522,176.647,259800,pop
0.702,0.758,8,-6.205,0,0.103,0.198,0,0.343,0.575,129.975,276053,pop
0.692,0.971,2,-4.282,1,0.145,0.000391,0.0213,0.334,0.416,149.969,155600,edm
0.536,0.36,9,-10.973,0,0.0408,0.0823,0.167,0.0996,0.147,164.891,260200,rock
0.883,0.301,8,-11.48,1,0.111,0.109,0.000457,0.0778,0.363,119.965,194000,rap
0.665,0.554,7,-9.46,0,0.222,0.552,0.254,0.105,0.666,177.961,240373,pop
0.647,0.795,1,-3.548,0,0.0372,0.0635,0,0.188,0.409,127.992,192402,pop
0.59,0.542,9,-7.849,1,0.329,0.00152,0,0.364,0.48,122.482,233680,edm
0.491,0.583,7,-10.964,1,0.0376,0.182,0,0.407,0.907,150.572,183307,rap
0.626,0.989,11,-3.647,0,0.0673,0.000044,0.0672,0.27,0.437,127.999,224299,edm
0.873,0.719,1,-5.948,1,0.248,0.03,0,0.333,0.858,93.281,307773,rap
0.846,0.884,6,-8.752,1,0.0639,0.00138,0.59,0.161,0.831,123.036,302640,pop
0.835,0.606,2,-8.139,1,0.141,0.163,0,0.097,0.346,129.932,195692,rap
0.294,0.472,2,-12.436,1,0.0369,0.474,0.802,0.108,0.28,135.414,161293,rock
0.507,0.99,0,-3.517,0,0.121,0.000023,0,0.347,0.28,135.053,213087,rock
0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,pop
0.525,0.856,11,-5.428,0,0.0576,0.00543,0.000102,0.217,0.2,129.979,314787,edm
0.774,0.878,9,-6.996,0,0.0335,0.0142,0.0828,0.0659,0.972,125.007,187547,pop
0.712,0.946,9,-2.37,1,0.0954,0.023,0.445,0.12,0.398,127.965,172500,edm
0.232,0.591,2,-8.467,1,0.0413,0.292,0.924,0.355,0.233,89.762,265798,rock
0.67,0.969,7,-3.566,1,0.0848,0.000574,0.572,0.356,0.127,130.004,352639,edm
0.795,0.841,9,-6.166,1,0.144,0.239,0,0.104,0.952,80.011,182587,latin
0.817,0.552,8,-10.8,0,0.386,0.032,0.000007,0.826,0.808,102.011,291067,rap
0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907,rock
0.579,0.811,1,-7.914,1,0.293,0.000184,0.71,0.349,0.161,127.105,215925,edm
0.763,0.756,11,-9.008,1,0.0591,0.103,0.908,0.667,0.409,119.993,488250,edm
0.398,0.952,4,-6.042,1,0.061,0.000373,0.000077,0.1,0.584,122.093,278680,rock
0.545,0.787,8,-6.378,1,0.107,0.0246,0.069,0.0723,0.403,176.972,219267,pop
0.706,0.674,9,-6.977,1,0.0337,0.11,0.000626,0.0784,0.545,113.956,207307,pop
0.723,0.73,9,-4.573,0,0.287,0.268,0,0.0639,0.764,84.708,249587,rap
0.663,0.713,7,-6.647,0,0.112,0.0353,0.000008,0.0843,0.69,101.965,197933,pop
0.87,0.637,5,-8.368,0,0.0614,0.497,0.000031,0.205,0.78,120.99,190561,rap
0.601,0.962,3,-4.52,1,0.0427,0.00984,0.291,0.0977,0.0749,128.055,202507,edm
0.831,0.509,11,-6.497,0,0.0463,0.0371,0.000002,0.156,0.236,120.009,160500,latin
0.66,0.863,0,-4.852,1,0.042,0.00452,0.000204,0.179,0.407,126.989,178583,edm
0.682,0.923,0,-3.273,1,0.0364,0.00395,0.00003,0.242,0.37,130.052,153231,pop
0.687,0.597,6,-10.741,0,0.374,0.0314,0,0.0348,0.804,169.691,265533,rap
0.589,0.876,1,-3.725,0,0.0451,0.0268,0.000516,0.277,0.175,126.02,169524,edm
0.591,0.866,8,-6.011,1,0.0314,0.00751,0.27,0.104,0.56,135.001,335933,pop
0.677,0.89,6,-5.46,0,0.159,0.0123,0,0.321,0.622,96.009,193707,pop
0.486,0.898,3,-1.742,1,0.055,0.000234,0.00142,0.343,0.381,121.995,194280,pop
0.742,0.427,0,-14.616,0,0.0805,0.484,0.027,0.111,0.887,176.013,175309,latin
0.564,0.645,0,-12.923,1,0.0484,0.0552,0.000003,0.151,0.836,99.302,170173,rock
0.616,0.884,7,-3.675,0,0.0375,0.000048,0.000495,0.329,0.624,129.958,222000,edm
0.777,0.957,11,-3.201,0,0.318,0.18,0,0.296,0.543,105.755,313053,rap
0.866,0.422,1,-11.239,1,0.0635,0.261,0.00783,0.112,0.382,132.031,173451,rap
0.665,0.715,4,-4.887,1,0.0518,0.09,0,0.14,0.379,98.967,210907,pop
0.591,0.825,0,-4.02,0,0.0768,0.0922,0,0.148,0.579,126.064,184762,edm
0.81,0.628,11,-8.279,0,0.278,0.0122,0,0.0679,0.71,155.939,253507,rap
0.659,0.824,2,-8.269,1,0.11,0.00915,0.000057,0.112,0.742,182.103,233960,rap
0.857,0.495,10,-9.55,1,0.264,0.0167,0.000164,0.0986,0.267,128.898,197209,rap
0.74,0.994,6,-6.182,0,0.0742,0.000178,0.656,0.378,0.137,127,492006,edm
0.516,0.781,8,-4.004,0,0.0364,0.00136,0.000735,0.11,0.897,116.793,235587,rock
0.661,0.619,1,-6.722,0,0.0629,0.704,0.00001,0.0987,0.38,151.954,157309,rap
0.558,0.675,8,-4.564,1,0.484,0.501,0,0.106,0.769,92.678,168800,edm
0.807,0.425,7,-8.452,1,0.0656,0.0169,0.891,0.0614,0.66,125.987,308929,latin
0.841,0.653,7,-7.875,1,0.137,0.0403,0.000257,0.143,0.37,127.013,139842,rap
0.4,0.963,1,-2.745,1,0.47,0.208,0.000003,0.348,0.366,169.61,386573,rap
0.661,0.762,5,-4.307,1,0.0402,0.452,0,0.162,0.583,101.99,224224,pop
0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240,pop
0.594,0.935,4,-4.796,1,0.049,0.537,0,0.0836,0.675,93.448,264947,rock
0.632,0.911,0,-4.728,1,0.075,0.00114,0.000182,0.338,0.73,124.305,200853,rock
0.501,0.889,4,-5.175,1,0.0364,0.000147,0.0114,0.217,0.257,133.519,292880,rock
0.51,0.692,0,-5.825,1,0.171,0.00451,0,0.138,0.209,102.42,228361,latin
0.609,0.542,7,-8.915,1,0.0296,0.661,0.0133,0.112,0.336,138.027,192613,pop
0.753,0.831,9,-5.199,0,0.0344,0.15,0.000087,0.115,0.398,119.958,162000,latin
0.7,0.873,1,-2.901,1,0.0869,0.0148,0,0.343,0.612,99.972,193579,pop
0.724,0.529,6,-9.987,0,0.0496,0.151,0.91,0.1,0.895,93.007,128063,rap
0.599,0.692,4,-6.347,1,0.0329,0.245,0.000421,0.337,0.161,122.001,243934,edm
0.726,0.763,4,-6.872,1,0.0882,0.524,0.000003,0.0943,0.516,128.02,160312,edm
0.531,0.75,10,-5.831,0,0.111,0.00632,0.000076,0.117,0.198,169.954,200080,edm
0.63,0.688,2,-9.816,1,0.0266,0.124,0.000048,0.158,0.893,124.825,218040,rock
0.53,0.538,5,-6.672,1,0.0335,0.17,0.000003,0.248,0.288,148.051,233654,pop
0.373,0.824,2,-4.339,1,0.049,0.000317,0.000002,0.131,0.302,196.11,208187,rock
0.631,0.649,5,-5.892,0,0.0385,0.0817,0.000004,0.0934,0.421,93.95,194680,pop
0.78,0.929,11,-0.739,0,0.0532,0.171,0,0.0677,0.837,95.012,227693,latin
0.714,0.709,5,-11.067,0,0.0743,0.101,0.000094,0.0786,0.728,108.018,222320,rock
