,playlist_genre,z_i_danceability,z_i_energy,z_i_key,z_i_loudness,z_i_mode,z_i_speechiness,z_i_acousticness,z_i_instrumentalness,z_i_liveness,z_i_valence,z_i_tempo,z_i_duration_ms,z_i_playlist_genre
7149,rock,0.4862665,0.8319706,0.1818182,0.7708233,1.0,0.0461802,0.0360161,0.0,0.4437751,0.715439,0.5307284,0.1364454,0.1666667
7150,edm,0.4231943,0.8479734,0.2727273,0.8750498,0.0,0.067959,0.0635815,0.0173038,0.1054217,0.1664985,0.5807212,0.4949164,0.8333333
7151,edm,0.5534079,0.8999825,0.0909091,0.8610942,1.0,0.1185861,0.0070221,0.0013783,0.4026104,0.1442987,0.5676044,0.3471886,0.8333333
7152,latin,0.8250254,0.6439377,0.6363636,0.8665214,1.0,0.1824401,0.0157948,0.0,0.2781124,0.7214934,0.3949204,0.3036142,0.6666667
7153,pop,0.6744659,0.6689421,0.3636364,0.7125705,0.0,0.0378563,0.0176056,0.2706237,0.1114458,0.8415742,0.5953181,0.5549911,0.5
7154,latin,0.8942014,0.4879104,0.5454545,0.873583,1.0,0.0415051,0.7676056,4e-06,0.1415663,0.8960646,0.5677133,0.3610673,0.6666667
7155,latin,0.7538149,0.9399895,0.0909091,0.9299499,1.0,0.1151653,0.1700201,0.0,0.0544177,0.7083754,0.4267566,0.345328,0.6666667
7156,edm,0.6480163,0.9269872,0.8181818,0.8716133,0.0,0.1413911,0.0055936,0.0083803,0.123494,0.4086781,0.5721083,0.7899944,0.8333333
7157,pop,0.5574771,0.2208637,0.0,0.7976238,1.0,0.0457241,0.7796781,0.0,0.1094378,0.4611504,0.6385822,0.2818941,0.5
7158,edm,0.6083418,0.8419723,0.4545455,0.855688,0.0,0.0929304,0.0983903,7.75e-05,0.6465863,0.5963673,0.4718277,0.2889414,0.8333333
7159,edm,0.6571719,0.959993,0.5454545,0.8554575,1.0,0.0535918,0.0008873,0.9195171,0.3534137,0.7638749,0.5675181,0.4163407,0.8333333
7160,rock,0.5839268,0.925987,1.0,0.7471869,1.0,0.0640821,0.0003119,0.4808853,0.3875502,0.6145308,0.5134891,0.2745509,0.1666667
7161,rap,0.4893184,0.7159503,0.9090909,0.8476416,0.0,0.709236,0.0123742,0.0,0.1415663,0.407669,0.3579037,0.6572079,0.3333333
7162,rap,0.6307223,0.8159678,0.0909091,0.8431993,1.0,0.2531357,0.0186117,0.0074547,0.0987952,0.6740666,0.8172094,0.5631654,0.3333333
7163,pop,0.8677518,0.559923,0.0909091,0.8693293,1.0,0.0462942,0.0130785,0.0,0.0947791,0.8678103,0.6086937,0.3944902,0.5
7164,edm,0.6063072,0.982997,1.0,0.9132703,0.0,0.1231471,0.0023239,0.0005584,0.4819277,0.3279516,0.5722718,0.2776649,0.8333333
7165,pop,0.5371312,0.685945,0.1818182,0.8665423,1.0,0.0464082,0.1156942,0.0,0.1927711,0.5348133,0.6815466,0.3791285,0.5
7166,pop,0.7833164,0.6359363,1.0,0.8323869,0.0,0.1493729,0.1700201,0.0,0.0678715,0.4964682,0.4809491,0.4121368,0.5
7167,edm,0.74059,0.7379541,0.2727273,0.8907445,0.0,0.0518814,0.0508048,0.0,0.1044177,0.4621594,0.4631059,0.3507133,0.8333333
7168,edm,0.5188199,0.8189683,0.4545455,0.854326,0.0,0.1527936,0.0797787,0.0,0.4568273,0.4863774,0.5803398,0.3575913,0.8333333
7169,rap,0.785351,0.679944,1.0,0.8500513,0.0,0.2554162,0.278672,1.21e-05,0.684739,0.814329,0.5446171,0.52969,0.3333333
7170,edm,0.8209563,0.6869452,1.0,0.8755527,1.0,0.0663626,0.3732394,2e-06,0.1094378,0.7436932,0.5448577,0.3156556,0.8333333
7171,pop,0.6846389,0.7669592,0.0,0.896025,1.0,0.0497149,0.0561368,0.0,0.0935743,0.7336024,0.454316,0.356552,0.5
7172,rock,0.6113937,0.9009827,0.4545455,0.7969742,0.0,0.0527936,0.0091751,0.2575453,0.2650602,0.9424823,0.3529684,0.3839552,0.1666667
7173,rock,0.5005086,0.3928938,0.9090909,0.7866438,1.0,0.0288483,0.5472837,8e-06,0.1365462,0.1553986,0.3354567,0.5926957,0.1666667
7174,pop,0.4476094,0.6519391,0.0,0.843346,0.0,0.0900798,0.0359155,0.0001368,0.0589357,0.5045409,0.4238463,0.3583173,0.5
7175,rap,0.5106816,0.7359538,0.8181818,0.7955912,1.0,0.4389966,0.0062072,0.0,0.1586345,0.3965691,0.809164,0.286098,0.3333333
7176,pop,0.7904374,0.7399545,0.0,0.807158,1.0,0.0517674,0.0019316,0.0832998,0.0828313,0.2906155,0.5584876,0.8680251,0.5
7177,pop,0.7721261,0.5399195,0.8181818,0.8467406,0.0,0.0327252,0.0372233,0.0,0.0948795,0.7568113,0.5309691,0.3638699,0.5
7178,latin,0.6998983,0.6199335,1.0,0.8050416,0.0,0.2508552,0.7575453,5e-06,0.1586345,0.7336024,0.7719249,0.6947315,0.6666667
7179,rock,0.5707019,0.7739604,0.6363636,0.897387,0.0,0.0840365,0.0003712,2e-06,0.0470884,0.9112008,0.744638,0.3410346,0.1666667
7180,pop,0.5635809,0.4138974,0.3636364,0.7157974,1.0,0.0356899,0.9265594,0.0149899,0.1084337,0.2310797,0.6236266,0.4515074,0.5
7181,pop,0.7019329,0.6869452,0.3636364,0.8457976,1.0,0.1087799,0.3209256,0.0,0.1405622,0.6205853,0.5671731,0.3802476,0.5
7182,rap,0.577823,0.6189333,0.0909091,0.8287199,1.0,0.4720639,0.138833,2e-06,0.1104418,0.2956609,0.7723653,0.4869504,0.3333333
7183,rock,0.584944,0.5549221,0.3636364,0.8162312,1.0,0.0516534,0.1036217,1e-06,0.1114458,0.5085772,0.4329632,0.4446527,0.1666667
7184,pop,0.602238,0.7009477,0.0909091,0.8500932,0.0,0.0332953,0.277666,0.0001036,0.0885542,0.5136226,0.6630224,0.6064557,0.5
7185,edm,0.6571719,0.9449904,0.1818182,0.8872242,1.0,0.0762828,0.0001549,0.8651911,0.0659639,0.0967709,0.5812115,0.5051186,0.8333333
7186,rap,0.6449644,0.4238992,0.1818182,0.6726526,1.0,0.3021665,0.9476861,0.7313883,0.1335341,0.1321897,0.6062147,0.3203305,0.3333333
7187,edm,0.688708,0.8999825,1.0,0.8384636,0.0,0.1277081,0.0137827,4.53e-05,0.312249,0.3541877,0.5805577,0.3252058,0.8333333
7188,rap,0.636826,0.525917,0.6363636,0.8871194,0.0,0.0515393,0.0487928,0.0063078,0.1074297,0.1715439,0.5810481,0.3359997,0.3333333
7189,rap,0.5961343,0.9269872,1.0,0.8878528,0.0,0.2212087,0.0092958,2e-06,0.3453815,0.5327952,0.331543,0.6074872,0.3333333
7190,edm,0.7995931,0.7009477,0.0,0.8344614,1.0,0.2941847,0.072837,2e-06,0.074498,0.7043391,0.5810254,0.2988634,0.8333333
7191,latin,0.7985758,0.6879454,0.8181818,0.8193114,0.0,0.0438997,0.0191147,0.3018109,0.1365462,0.8425832,0.6005802,0.4626087,0.6666667
7192,rap,0.6378433,0.7619583,0.5454545,0.8900321,0.0,0.4230331,0.168008,0.0,0.2419679,0.7578204,0.3786209,0.3326268,0.3333333
7193,rock,0.3306205,0.3638887,0.1818182,0.743918,1.0,0.0303307,0.0002314,0.0,0.1656627,0.3763875,0.4199326,0.5459353,0.1666667
7194,latin,0.688708,0.7509564,0.0909091,0.8668776,0.0,0.1653364,0.1991952,0.0,0.0878514,0.764884,0.8084694,0.446778,0.6666667
7195,latin,0.646999,0.8539744,0.0909091,0.800285,1.0,0.0461802,0.0074748,0.3088531,0.0886546,0.1493441,0.5811843,0.4374574,0.6666667
7196,edm,0.7822991,0.7099492,0.1818182,0.840119,0.0,0.0376283,0.0933602,0.0063984,0.2981928,0.3551968,0.5901649,0.75648,0.8333333
7197,rock,0.3092574,0.9089841,0.8181818,0.8651174,1.0,0.0412771,0.0018612,0.1227364,0.3634538,0.3511604,0.472141,0.8345497,0.1666667
7198,latin,0.7527976,0.8789788,0.8181818,0.9261153,0.0,0.1197263,0.194165,8.25e-05,0.0931727,0.9566095,0.4708697,0.4338043,0.6666667
7199,rap,0.5869786,0.8109669,0.0,0.871278,0.0,0.0952109,0.3199195,0.0,0.1656627,0.5469223,0.7082433,0.59703,0.3333333
7200,edm,0.6276704,0.8439727,0.8181818,0.8814199,0.0,0.0871152,0.0454728,0.0001901,0.073996,0.740666,0.7989939,0.3604192,0.8333333
7201,latin,0.9298067,0.8049659,1.0,0.9076546,0.0,0.063626,0.0006539,0.0075453,0.0529116,0.7739657,0.5811707,0.4139526,0.6666667
7202,latin,0.688708,0.5039132,0.6363636,0.7742388,1.0,0.0919042,0.4939638,0.0,0.1546185,0.5368315,0.4454261,0.3086219,0.6666667
7203,rap,0.6286877,0.7739604,0.1818182,0.8530897,1.0,0.3968073,0.2585513,0.0,0.6606426,0.5711403,0.6966066,0.4847959,0.3333333
7204,pop,0.6490336,0.4779086,0.9090909,0.7877543,1.0,0.0475485,0.5583501,0.0083099,0.1355422,0.4752775,0.7087881,0.3277223,0.5
7205,pop,0.7049847,0.6699422,1.0,0.7875657,0.0,0.0484607,0.3903421,0.77666,0.1526104,0.7315843,0.6583822,0.47415,0.5
7206,latin,0.6480163,0.6909459,0.0909091,0.8825095,0.0,0.0473204,0.1619718,0.0,0.1676707,0.2926337,0.7083068,0.5467644,0.6666667
7207,edm,0.6408952,0.7509564,1.0,0.8633363,0.0,0.0516534,0.0003964,0.8450704,0.3544177,0.3895055,0.5672366,0.2762111,0.8333333
7208,rock,0.7731434,0.7809617,0.8181818,0.8081847,1.0,0.0506271,0.012173,0.0004155,0.2248996,0.8900101,0.4757051,0.4850567,0.1666667
7209,edm,0.6063072,0.7959643,0.0,0.8563795,1.0,0.1098062,0.0109658,2.21e-05,0.1485944,0.4631685,0.5216525,0.4736537,0.8333333
7210,rock,0.3672431,0.982997,0.2727273,0.9026046,0.0,0.1061574,0.0001298,4e-06,0.0228916,0.3884965,0.7625402,0.4741305,0.1666667
7211,rock,0.3153611,0.9539919,1.0,0.8777319,0.0,0.3283922,0.0071026,0.0001368,0.2379518,0.4248234,0.6525979,0.387978,0.1666667
7212,latin,0.7629705,0.936989,0.6363636,0.9389602,1.0,0.072634,0.0005382,0.0926559,0.0550201,0.6125126,0.5766758,0.5255172,0.6666667
7213,latin,0.7629705,0.7559573,0.0909091,0.8800369,1.0,0.0485747,0.0188129,0.0012575,0.1967871,0.605449,0.5811162,0.4110994,0.6666667
7214,pop,0.8514751,0.519916,0.8181818,0.8145548,0.0,0.1596351,0.6207243,0.0183099,0.184739,0.4672048,0.5628644,0.3448746,0.5
7215,pop,0.2624619,0.4369015,1.0,0.8351319,0.0,0.0444698,0.1016097,1e-06,0.1064257,0.0975782,0.8174409,0.4573675,0.5
7216,latin,0.8250254,0.8889806,0.0,0.8901787,1.0,0.1927024,0.0439638,0.0,0.185743,0.9404642,0.6264597,0.3510247,0.6666667
7217,latin,0.8779247,0.839972,0.0909091,0.8957526,0.0,0.0669327,0.1589537,0.0,0.3694779,0.9424823,0.4993235,0.3833577,0.6666667
7218,edm,0.5930824,0.7229515,0.5454545,0.8918132,0.0,0.0494869,0.1287726,0.0,0.3242972,0.3541877,0.5817791,0.4155213,0.8333333
7219,pop,0.525941,0.7939639,0.5454545,0.8493389,0.0,0.0355758,7.55e-05,4.12e-05,0.1495984,0.7124117,0.5766077,0.561478,0.5
7220,edm,0.4964395,0.8409722,0.4545455,0.8578254,0.0,0.04561,0.0019819,0.1277666,0.8042169,0.0677094,0.5814749,0.3777213,0.8333333
7221,edm,0.5666328,0.6659415,0.7272727,0.8744002,1.0,0.0477765,0.006338,0.0,0.1285141,0.3168517,0.5718314,0.3901306,0.8333333
7222,pop,0.6327569,0.8589753,0.4545455,0.8134862,1.0,0.07252,0.0006127,0.750503,0.0912651,0.4460141,0.5537657,0.4172223,0.5
7223,latin,0.8728383,0.7409547,0.8181818,0.8223289,0.0,0.1413911,0.0197183,2.01e-05,0.0977912,0.8304743,0.4222482,0.3247387,0.6666667
7224,pop,0.785351,0.6329358,1.0,0.8427173,1.0,0.040821,0.2867203,0.0,0.2981928,0.6357215,0.445358,0.2913003,0.5
7225,rock,0.4842319,0.7169505,0.8181818,0.7806718,1.0,0.1082098,0.0384306,7.65e-05,0.0821285,0.7598385,0.4248951,0.3158113,0.1666667
7226,rock,0.3855544,0.9759958,1.0,0.8505752,0.0,0.1778791,4e-06,0.4084507,0.2680723,0.2452069,0.7995069,0.3639478,0.1666667
7227,rap,0.7416073,0.6029305,0.5454545,0.8321354,0.0,0.0759407,0.0953722,0.0,0.1134538,0.2088799,0.6128071,0.467052,0.3333333
7228,latin,0.8341811,0.7879629,0.5454545,0.8584959,0.0,0.2177879,0.2736419,2e-06,0.0405622,0.653885,0.4266068,0.3728479,0.6666667
7229,latin,0.7721261,0.5479209,0.8181818,0.846531,0.0,0.0330673,0.0394366,0.0,0.0831325,0.7558022,0.5310599,0.3635585,0.6666667
7230,pop,0.6663276,0.8839797,0.5454545,0.8367663,0.0,0.0686431,0.0102616,0.0,0.2600402,0.7790111,0.6356719,0.4189097,0.5
7231,rap,0.7639878,0.4248994,0.6363636,0.7858056,1.0,0.0531357,0.8993964,0.7293763,0.097992,0.7850656,0.3411002,0.1187209,0.3333333
7232,latin,0.6256358,0.879979,0.2727273,0.8882719,1.0,0.0401368,0.0401408,0.0,0.374498,0.70333,0.5805986,0.4378272,0.6666667
7233,edm,0.6144456,0.7869627,0.0,0.8962974,0.0,0.1174458,0.0683099,0.1509054,0.12751,0.3037336,0.5723535,0.4691228,0.8333333
7234,rap,0.8128179,0.0373315,1.0,0.6555749,1.0,0.5199544,0.8963783,0.9336016,0.1024096,0.6205853,0.3547391,0.2797065,0.3333333
7235,latin,0.7365209,0.7649589,0.9090909,0.8412925,1.0,0.0436716,0.055835,0.0,0.3072289,0.7729566,0.5448804,0.5064129,0.6666667
7236,rap,0.6836216,0.7609582,0.0,0.7712005,1.0,0.2827822,0.0517103,0.0,0.4759036,0.7376387,0.4639776,0.4685253,0.3333333
7237,pop,0.7497457,0.7639587,0.0,0.8578044,1.0,0.1079818,0.11167,0.0,0.0424699,0.9323915,0.4179031,0.3157062,0.5
7238,edm,0.5066124,0.9159853,0.5454545,0.8900949,1.0,0.1003421,0.0054326,8.15e-05,0.1114458,0.3047427,0.5801809,0.3074152,0.8333333
7239,latin,0.6134283,0.4719076,0.1818182,0.847453,0.0,0.0282782,0.5855131,0.0270624,0.1074297,0.382442,0.3997376,0.4357,0.6666667
7240,pop,0.7873856,0.6259345,0.2727273,0.8804141,0.0,0.0492588,0.0974849,3.12e-05,0.0851406,0.7840565,0.4542115,0.4037971,0.5
7241,pop,0.6449644,0.7239517,0.4545455,0.8508686,0.0,0.0622577,0.0050201,0.0001942,0.073494,0.3118063,0.6720665,0.5054709,0.5
7242,rock,0.7039674,0.7399545,0.0,0.8168388,1.0,0.0375143,0.0727364,8.85e-05,0.1365462,0.8718466,0.6686614,0.411514,0.1666667
7243,rap,0.5788403,0.7949641,0.8181818,0.832806,0.0,0.2257697,0.2967807,0.0,0.311245,0.2320888,0.6996849,0.4362021,0.3333333
7244,latin,0.8168871,0.7149501,0.1818182,0.9045534,1.0,0.3397948,0.2967807,0.0001348,0.0576305,0.5792129,0.4589516,0.3833324,0.6666667
7245,rap,0.8189217,0.8389718,0.0909091,0.807619,1.0,0.3443558,0.1428571,0.0,0.2008032,0.6932392,0.4993825,0.4337654,0.3333333
7246,edm,0.7700916,0.9019828,0.5454545,0.9164554,1.0,0.0538198,0.0275654,0.0167002,0.3222892,0.7961655,0.472259,0.3951694,0.8333333
7247,latin,0.7822991,0.5219163,1.0,0.8252415,0.0,0.0885975,0.1026157,0.8078471,0.3805221,0.7436932,0.7899724,0.4004652,0.6666667
7248,edm,0.6225839,0.679944,0.0,0.8700836,0.0,0.0394527,0.6227364,0.0,0.0789157,0.3491423,0.5807393,0.3443646,0.8333333
7249,edm,0.6419125,0.6709424,0.9090909,0.8234604,0.0,0.0377423,0.0302817,0.6277666,0.0955823,0.0353179,0.5176389,0.366258,0.8333333
7250,rock,0.636826,0.6419373,0.3636364,0.7671353,0.0,0.0301026,0.009668,0.0814889,0.1566265,0.8244198,0.6081534,0.6408342,0.1666667
7251,rock,0.4354018,0.4359013,0.3636364,0.726987,0.0,0.0356899,0.2655936,4.02e-05,0.1104418,0.160444,0.5341563,0.3738872,0.1666667
7252,pop,0.6876907,0.7089491,1.0,0.7982943,1.0,0.0746864,0.0021831,0.0,0.3634538,0.3148335,0.544608,0.3666044,0.5
7253,edm,0.7426246,0.8959818,0.8181818,0.80852,0.0,0.0789054,0.0007314,0.8108652,0.1305221,0.3340061,0.581207,0.4812285,0.8333333
7254,edm,0.6734486,0.8309704,0.4545455,0.8814618,0.0,0.2576967,0.1307847,2.92e-05,0.2259036,0.382442,0.5726214,0.3317296,0.8333333
7255,edm,0.6378433,0.8729778,0.7272727,0.8485845,0.0,0.1368301,0.0202213,0.7253521,0.2590361,0.3430878,0.5811253,0.4009264,0.8333333
7256,rap,0.9633774,0.3538869,0.5454545,0.7041468,0.0,0.3078677,0.0457746,5.73e-05,0.2128514,0.3632694,0.4544204,0.5802398,0.3333333
7257,rock,0.4201424,0.6129323,1.0,0.8415439,1.0,0.0338655,0.1358149,0.0,0.2871486,0.4117053,0.7801836,0.3875946,0.1666667
7258,rap,0.7466938,0.5269172,0.8181818,0.8255558,1.0,0.1163056,0.0155936,0.0,0.1415663,0.3410696,0.3767412,0.3183648,0.3333333
7259,latin,0.681587,0.799965,0.3636364,0.8489617,0.0,0.3386545,0.1519115,3e-06,0.6154618,0.2704339,0.4344705,0.5598704,0.6666667
7260,pop,0.6907426,0.9229865,0.5454545,0.8370807,1.0,0.2063854,0.1468813,5e-06,0.124498,0.7588295,0.5538383,0.3968276,0.5
7261,rap,0.757884,0.5609232,0.0,0.871257,1.0,0.0920182,0.0762575,0.0,0.1335341,0.4530777,0.3521285,0.4757225,0.3333333
7262,pop,0.5055951,0.9899982,1.0,0.8628125,1.0,0.0719498,0.0063179,0.0,0.3403614,0.691221,0.6356855,0.4495572,0.5
7263,rock,0.7222787,0.5439202,0.7272727,0.7876705,1.0,0.0443558,0.0054326,0.0267606,0.0968876,0.3188698,0.6537375,0.366618,0.1666667
7264,latin,0.7344863,0.7379541,0.8181818,0.8460281,0.0,0.281642,0.3299799,1.51e-05,0.1987952,0.7547931,0.8993108,0.3517253,0.6666667
7265,edm,0.6225839,0.9629935,0.4545455,0.8913103,0.0,0.0605473,0.0090241,0.0038028,0.2951807,0.1806256,0.6265959,0.3493879,0.8333333
7266,latin,0.6958291,0.8819793,0.4545455,0.8780253,1.0,0.0355758,0.1700201,2e-06,0.2269076,0.7941473,0.4358008,0.447792,0.6666667
7267,edm,0.6327569,0.8079664,0.0909091,0.8646565,1.0,0.0389966,0.0112676,0.0,0.0608434,0.6377397,0.5811525,0.4105019,0.8333333
7268,edm,0.5584944,0.8599755,0.7272727,0.8554785,0.0,0.0695553,0.0178068,0.2092555,0.186747,0.5862765,0.5814703,0.340949,0.8333333
7269,pop,0.4954222,0.7969645,0.0909091,0.8845001,1.0,0.0736602,0.043662,0.0036519,0.1084337,0.6892028,0.7625447,0.3368989,0.5
7270,rap,0.7975585,0.6369365,0.1818182,0.8847097,0.0,0.3204105,0.0344064,0.0,0.2841365,0.7537841,0.353486,0.4958253,0.3333333
7271,rap,0.7375381,0.5339184,1.0,0.8425707,1.0,0.1078677,0.0756539,0.0,0.0922691,0.5630676,0.4175853,0.4190654,0.3333333
7272,edm,0.8240081,0.5409197,1.0,0.8052511,1.0,0.0629418,0.1760563,0.0,0.0693775,0.7073663,0.4767312,0.330305,0.8333333
7273,rock,0.4832146,0.9709949,0.3636364,0.9155543,0.0,0.0939567,4.23e-05,3.72e-05,0.314257,0.3511604,0.4109838,0.3602888,0.1666667
7274,rap,0.8036623,0.6209337,0.7272727,0.6952832,0.0,0.0921323,0.0032495,0.5482897,0.1636546,0.2482341,0.6808746,0.3622176,0.3333333
7275,rock,0.6907426,0.582927,1.0,0.8156235,0.0,0.0312429,0.094165,0.6146881,0.12751,0.4823411,0.5447987,0.5798505,0.1666667
7276,pop,0.5798576,0.6639412,0.0,0.8744211,0.0,0.0367161,0.0084105,1.21e-05,0.0721888,0.4914228,0.7359025,0.4077772,0.5
7277,pop,0.4821974,0.7489561,0.9090909,0.8661442,0.0,0.0413911,0.0064889,7.44e-05,0.0644578,0.1009082,0.5537702,0.6817423,0.5
7278,pop,0.8799593,0.725952,0.0,0.7113342,1.0,0.104675,0.0224346,0.9507042,0.0517068,0.1089808,0.5539473,0.7407388,0.5
7279,rock,0.6307223,0.5559223,0.4545455,0.7209103,1.0,0.0383124,0.1851107,0.0,0.3022088,0.5973764,0.5410711,0.3018762,0.1666667
7280,edm,0.6795524,0.9359888,1.0,0.863965,1.0,0.0655644,0.0017606,0.1649899,0.3684739,0.3340061,0.572013,0.2999066,0.8333333
7281,rock,0.4669379,0.8299702,0.1818182,0.8422354,1.0,0.0415051,5.13e-05,0.0001408,0.2068273,0.4349142,0.7074896,0.608655,0.1666667
7282,rap,0.4435402,0.7649589,0.8181818,0.8607799,0.0,0.2713797,0.0459759,0.0,0.25,0.3249243,0.4227158,0.3753294,0.3333333
7283,pop,0.7843337,0.2898757,0.9090909,0.6922239,0.0,0.0388826,0.3249497,0.0317907,0.064759,0.1937437,0.5357636,0.5830677,0.5
7284,rock,0.7263479,0.6199335,0.1818182,0.8090439,1.0,0.0358039,0.5392354,2e-06,0.248996,0.9071645,0.5021203,0.2604075,0.1666667
7285,rock,0.4933876,0.7949641,0.0909091,0.8154559,0.0,0.0472064,0.0113682,4.23e-05,0.4076305,0.4601413,0.3767366,0.3931414,0.1666667
7286,pop,0.6968464,0.6329358,1.0,0.8005155,0.0,0.0807298,0.0820926,3.12e-05,0.1164659,0.358224,0.563105,0.4536638,0.5
7287,edm,0.7802645,0.5949291,0.2727273,0.8168179,0.0,0.0676169,0.0793763,0.0003249,0.1054217,0.679112,0.5811298,0.7731477,0.8333333
7288,pop,0.5096643,0.5709249,0.3636364,0.810364,0.0,0.1904219,0.0551308,0.0,0.185743,0.3743693,0.8536585,0.3649384,0.5
7289,latin,0.7304171,0.8879804,0.0,0.8731639,1.0,0.0502851,0.0242455,3e-06,0.0567269,0.7336024,0.4176943,0.4072322,0.6666667
7290,rock,0.3082401,0.8649764,0.5454545,0.780588,1.0,0.0641961,0.0056539,0.0,0.9678715,0.7608476,0.8228892,0.4746502,0.1666667
7291,rock,0.6480163,0.6839447,0.8181818,0.8014375,1.0,0.0992018,0.1428571,0.0,0.2319277,0.6014127,0.4450039,0.3389619,0.1666667
7292,latin,0.7202442,0.8029655,0.4545455,0.8445194,0.0,0.0576967,0.3641851,0.0,0.1345382,0.8244198,0.445013,0.470349,0.6666667
7293,edm,0.6063072,0.8909809,0.9090909,0.9053287,0.0,0.077081,0.032495,0.0002233,0.1064257,0.3249243,0.5812751,0.3865573,0.8333333
7294,rap,0.4130214,0.2938764,0.0,0.667896,1.0,0.0790194,0.6156942,0.9235412,0.4307229,0.3895055,0.2976273,0.3415659,0.3333333
7295,rock,0.7792472,0.445903,0.1818182,0.6992226,1.0,0.0988597,0.2515091,0.0007082,0.3192771,0.7497477,0.5438044,0.6401335,0.1666667
7296,rock,0.3153611,0.5299177,0.0909091,0.7286424,0.0,0.0310148,0.0263581,0.5724346,0.0541165,0.2401615,0.4586882,0.5959596,0.1666667
7297,rock,0.4649034,0.7939639,0.0909091,0.8344823,0.0,0.0339795,0.0003863,7.34e-05,0.1315261,0.3572149,0.410616,0.4423425,0.1666667
7298,pop,0.8067141,0.8319706,0.0909091,0.8714037,0.0,0.0462942,0.2374245,1.11e-05,0.2028112,0.8799193,0.4888083,0.3739904,0.5
7299,edm,0.5696846,0.9589928,0.6363636,0.9223016,1.0,0.1163056,0.0007425,0.0002072,0.2098394,0.6760848,0.7445245,0.4137716,0.8333333
7300,edm,0.7822991,0.6819443,0.8181818,0.8687844,0.0,0.336374,0.0014588,0.0,0.039257,0.7386478,0.5808982,0.4748448,0.8333333
7301,rock,0.5269583,0.9419898,0.1818182,0.8628544,1.0,0.0860889,0.1559356,1e-06,0.5301205,0.5398587,0.7020504,0.3760923,0.1666667
7302,latin,0.6144456,0.7869627,0.0,0.8962974,0.0,0.1174458,0.0683099,0.1509054,0.12751,0.3037336,0.5723535,0.4691228,0.6666667
7303,rock,0.3794507,0.6089316,0.0,0.8266035,1.0,0.0360319,0.1086519,0.0004296,0.0758032,0.3572149,0.8170414,0.5190245,0.1666667
7304,latin,0.5981689,0.9419898,0.8181818,0.881378,0.0,0.0442417,0.2374245,0.2102616,0.0581325,0.8304743,0.7264769,0.3191841,0.6666667
7305,rap,0.8362157,0.6009302,0.4545455,0.8597532,0.0,0.3386545,0.417505,0.0,0.0800201,0.8799193,0.4364228,0.4665149,0.3333333
7306,rock,0.3143438,0.9869977,1.0,0.9009492,0.0,0.1163056,0.0039135,3.02e-05,0.4909639,0.1372351,0.7176189,0.4925264,0.1666667
7307,edm,0.6429298,0.6809442,0.0,0.8680301,0.0,0.1311288,0.1287726,1.51e-05,0.1164659,0.6387487,0.5742377,0.3172379,0.8333333
7308,rock,0.5971516,0.4128973,0.3636364,0.736144,0.0,0.0672748,0.6649899,0.0858149,0.2700803,0.5529768,0.487764,0.6238882,0.1666667
7309,rap,0.4292981,0.862976,1.0,0.8171112,0.0,0.4424173,0.0534205,0.0,0.1164659,0.3662967,0.4214763,0.8629649,0.3333333
7310,rock,0.5076297,0.5019128,0.4545455,0.7782621,1.0,0.0289624,0.0128773,0.6911469,0.0682731,0.0400605,0.4428745,0.4138242,0.1666667
7311,rap,0.7558494,0.6599405,0.6363636,0.798441,1.0,0.322691,0.1589537,0.0,0.1074297,0.7103935,0.6807884,0.3558494,0.3333333
7312,pop,0.6846389,0.7739604,0.8181818,0.8327222,0.0,0.0475485,0.00833,0.0065191,0.0651606,0.6680121,0.6039582,0.4193651,0.5
7313,edm,0.6093591,0.7629585,0.2727273,0.8951868,0.0,0.0630559,0.0002636,0.7987928,0.2419679,0.1190716,0.5811389,0.7303497,0.8333333
7314,pop,0.6174975,0.7839622,0.0,0.8064246,1.0,0.0294185,0.0300805,4e-06,0.2891566,0.6276488,0.5166991,0.4086861,0.5
7315,rap,0.6785351,0.765959,0.6363636,0.8577625,0.0,0.1031927,0.2837022,0.0,0.12751,0.7305752,0.339502,0.3971779,0.3333333
7316,edm,0.7385554,0.6979471,0.4545455,0.8860088,1.0,0.0491448,0.0492958,0.0,0.310241,0.8748739,0.6537693,0.4466203,0.8333333
7317,edm,0.5198372,0.9779961,0.4545455,0.9342036,1.0,0.1995439,0.0272636,2.52e-05,0.6977912,0.2411705,0.5808301,0.4702614,0.8333333
7318,rap,0.6164802,0.7149501,1.0,0.8557719,1.0,0.1972634,0.2957746,0.0001338,0.124498,0.3965691,0.7902266,0.3824235,0.3333333
7319,rock,0.4120041,0.7989648,0.4545455,0.8346709,1.0,0.0724059,0.5160966,0.3772636,0.2218876,0.2764884,0.5175481,0.825961,0.1666667
7320,rock,0.2889115,0.8749781,1.0,0.8461119,0.0,0.0481186,0.0075654,0.0004638,0.4036145,0.6004036,0.3405599,0.6557035,0.1666667
7321,edm,0.7833164,0.8949816,0.6363636,0.8035119,0.0,0.0556442,0.0001962,0.9024145,0.0456827,0.6861756,0.5493072,0.7545318,0.8333333
7322,rock,0.3387589,0.9269872,0.8181818,0.7941244,0.0,0.0835804,0.0029175,0.0002123,0.2981928,0.3854692,0.6423097,0.5918919,0.1666667
